skill_match,experience,resume_length,keyword_density,num_skills,education_level,cert_count,job_count,selected
0.35,0.0,400,0.0,8,3,0,1,0
0.6,0.0,422,0.0,21,3,0,1,0
0.816666667,0.58,714,0.0,11,3,0,1,0
0.35,35.17,305,0.0,18,0,0,3,0
0.85,3.17,791,0.0,33,4,0,3,1
0.516666667,6.5,354,0.0,11,3,0,2,0
0.85,5.58,691,0.02381,16,3,0,1,1
0.85,24.75,1015,0.009174,58,4,0,4,1
0.65,19.17,1228,0.0,17,3,0,3,1
0.683333333,0.58,507,0.0,15,0,0,1,0
0.85,19.17,693,0.0,39,0,0,3,1
0.783333333,31.33,1245,0.0,66,0,0,4,1
0.65,24.17,953,0.0,35,3,0,4,1
0.783333333,19.5,582,0.0,15,0,0,3,0
0.516666667,6.33,597,0.0,21,3,0,1,0
0.683333333,26.5,317,0.0,9,3,0,3,1
0.6833333333333332,33.0,473,0.0,13,3,1,4,1
0.333333333,0.0,479,0.0,10,0,0,1,0
0.666666667,36.08,1018,0.029126,51,3,0,8,1
0.75,9.67,612,0.015385,12,4,0,5,1
0.816666667,6.67,437,0.0,14,3,0,1,1
0.45,0.0,516,0.0,11,3,0,1,0
0.613333,51.92,307,0.0,9,0,1,4,0
0.41,5.5,1074,0.0,60,0,0,3,0
0.516666667,7.58,338,0.0,11,3,0,1,0
0.5166666666666667,13.92,426,0.04,8,0,0,4,0
0.35,0.42,325,0.0,12,3,0,1,0
0.65,6.42,423,0.0,13,3,0,1,0
0.75,20.5,2064,0.003937,17,4,6,3,1
0.45,6.08,349,0.0,7,0,0,2,0
0.576666667,18.42,660,0.0,20,3,0,5,1
0.626666667,0.0,603,0.0,16,3,0,1,0
0.816666667,1.0,778,0.0,4,3,0,2,0
0.65,27.67,769,0.0,35,0,0,4,0
0.85,6.25,1017,0.0,14,3,1,1,1
0.85,13.33,3279,0.0,83,3,4,3,1
0.55,6.75,628,0.0,18,3,0,1,0
0.65,1.5,699,0.0,34,0,2,3,0
0.816666667,0.0,208,0.0,6,3,0,0,0
0.7833333333333333,17.83,791,0.0,14,3,0,5,1
0.85,20.67,340,0.025641,4,3,0,3,1
0.85,34.33,411,0.0,10,3,0,6,1
0.35,1.0,667,0.024096,15,0,0,1,0
0.6833333333333332,26.17,614,0.0,35,4,0,2,1
0.65,0.67,291,0.0,6,3,0,1,0
0.85,0.58,483,0.0,11,3,0,1,0
0.66,1.08,481,0.0,7,3,0,1,0
0.85,15.42,332,0.0,5,3,0,3,1
0.716666667,0.25,662,0.0,11,3,0,1,0
0.65,0.42,770,0.0,21,3,0,1,0
0.65,21.42,445,0.0,19,0,0,4,0
0.943333333,14.17,712,0.0,10,3,0,3,1
0.75,1.67,556,0.0,6,3,0,1,0
0.783333333,0.67,755,0.0,9,3,0,1,0
0.273333333,6.17,648,0.0,6,3,0,1,0
0.726666667,5.75,482,0.0,9,3,0,1,0
0.85,22.92,583,0.0,7,0,0,4,1
0.35,0.75,694,0.0,15,4,0,1,0
0.716666667,0.92,441,0.018868,7,3,0,2,0
0.33,28.08,1322,0.015385,82,0,0,8,0
0.35,1.42,339,0.047619,9,3,0,1,0
0.65,8.08,416,0.0,6,4,0,5,0
0.716666667,5.75,408,0.0,20,3,0,2,0
0.8266666666666667,17.33,1189,0.015504,52,3,0,3,1
0.85,0.0,969,0.0,17,4,0,2,0
0.85,0.0,765,0.0,11,3,0,1,0
0.65,2.42,469,0.0,11,3,0,1,0
0.783333333,19.17,1134,0.0,17,3,0,3,1
0.65,5.75,382,0.0,13,3,0,1,0
0.35,5.58,713,0.021277,13,3,0,1,0
0.65,31.33,1047,0.0,66,0,0,4,0
0.783333333,7.58,927,0.0,36,0,0,3,0
0.3333333333333333,5.5,1116,0.0,60,0,0,3,0
0.716666667,7.0,520,0.0,16,3,0,1,0
0.516666667,33.25,1987,0.0,113,0,0,3,0
0.793333333,7.17,874,0.0,17,0,0,1,0
0.316666667,0.58,356,0.046512,12,3,0,1,0
0.85,10.83,1203,0.022556,48,0,0,6,0
0.783333333,0.58,550,0.014286,11,3,0,1,0
0.683333333,5.92,359,0.02439,12,3,0,1,0
0.583333333,5.58,679,0.0,16,3,0,1,0
0.763,0.42,604,0.0,14,3,1,1,0
0.716666667,0.08,772,0.0,11,3,0,1,0
0.683333333,2.42,429,0.0,11,3,0,1,0
0.85,3.0,1380,0.006849,27,4,0,6,1
0.65,0.0,445,0.0,18,4,0,1,0
0.716666667,7.75,555,0.0,14,3,0,1,0
0.61,8.25,806,0.0,13,3,0,4,0
0.483333333,6.33,425,0.0,15,0,0,1,0
0.85,0.58,420,0.0,11,3,0,2,0
0.783333333,36.08,1089,0.0,51,3,0,8,1
0.85,0.0,609,0.013333,13,0,0,1,0
0.65,20.33,701,0.04,12,0,0,9,1
0.35,7.08,452,0.0,13,3,0,1,0
0.383333333,1.42,296,0.0,3,3,1,2,0
0.85,27.83,751,0.0,13,0,0,3,1
0.65,0.58,700,0.0,7,3,0,1,0
0.816666667,6.83,656,0.0,16,3,0,1,1
0.716666667,6.67,586,0.0,14,3,0,1,0
0.783333333,5.58,471,0.055556,16,3,0,1,1
0.65,7.17,223,0.0,8,3,0,1,0
0.346666667,1.08,653,0.023529,12,3,2,1,0
0.783333333,17.17,639,0.0,33,4,0,7,1
0.85,2.42,445,0.0,11,3,0,1,0
0.7166666666666667,14.75,571,0.0,20,4,0,4,1
0.8166666666666668,17.83,653,0.02439,14,3,0,5,1
0.6166666666666667,40.33,505,0.0,17,3,0,5,1
0.333333333,0.0,856,0.0,10,4,0,0,0
0.35,0.42,775,0.019048,21,3,0,1,0
0.783333333,18.42,623,0.0,20,3,0,5,1
0.283333333,6.33,468,0.0,6,0,0,2,0
0.7833333333333333,25.42,1290,0.0,56,4,0,4,1
0.35,0.92,394,0.0,10,0,1,1,0
0.716666667,34.67,401,0.0,10,4,0,3,1
0.383333333,6.08,332,0.0,7,0,0,2,0
0.826666667,15.25,893,0.0,35,4,0,3,1
0.516666667,7.0,545,0.028169,14,3,0,1,0
0.65,3.25,352,0.0,10,3,0,1,0
0.683333333,0.5,942,0.0,7,3,0,1,0
0.716666667,0.67,364,0.0,6,4,1,1,0
0.85,18.33,279,0.0,11,5,0,5,1
0.683333333,24.33,1131,0.009174,51,4,0,4,1
0.65,2.83,351,0.0,7,3,0,1,0
0.413333333,22.92,421,0.0,7,0,0,4,0
0.816666667,4.33,476,0.0,3,0,0,2,0
0.716666667,0.5,240,0.0,6,3,0,2,0
0.52,1.75,285,0.0,5,3,0,2,0
0.716666667,36.08,1010,0.009804,51,3,0,8,1
0.7833333333333333,40.33,471,0.017544,17,3,0,5,1
0.85,10.83,1257,0.0,48,0,0,6,0
0.85,42.17,707,0.0,27,3,0,7,1
0.683333333,0.0,595,0.014286,14,0,1,1,0
0.283333333,0.0,604,0.0,11,3,0,1,0
0.85,10.83,1100,0.0,48,0,0,6,0
0.85,3.67,833,0.0,22,0,0,4,0
0.35,0.33,927,0.0,13,3,0,1,0
0.816666667,0.75,543,0.015625,7,0,1,1,0
0.85,6.0,1341,0.0,16,3,0,3,1
0.35,2.42,468,0.036364,11,3,0,1,0
0.65,0.0,518,0.0,6,3,0,0,0
0.8766666666666666,17.33,1183,0.0,52,3,0,3,1
0.35,0.0,362,0.0,18,4,0,1,0
0.65,39.58,536,0.036364,16,4,2,3,1
0.4833333333333333,22.67,604,0.0,12,3,0,8,1
0.7166666666666667,13.08,577,0.047619,10,3,0,3,1
0.65,15.42,338,0.045455,5,3,0,3,1
0.85,7.08,1178,0.0,47,3,0,3,1
0.256666667,1.42,495,0.0,16,3,0,2,0
0.7166666666666667,12.83,738,0.0,36,3,0,5,1
0.783333333,20.5,920,0.0,29,0,0,4,1
0.716666667,5.75,429,0.0,20,3,0,2,0
0.493333333,0.0,461,0.0,11,3,0,1,0
0.65,19.5,629,0.015873,31,3,2,4,1
0.85,21.5,562,0.0,28,0,0,4,1
0.416666667,1.42,343,0.04878,12,3,0,1,0
0.65,59.0,282,0.088235,0,0,0,9,1
0.783333333,0.0,207,0.033333,6,3,0,0,0
0.65,0.67,334,0.0,6,3,0,1,0
0.826666667,1.5,924,0.0,21,4,0,4,0
0.85,7.08,702,0.0,13,3,0,1,1
0.416666667,0.0,469,0.015385,6,3,0,1,0
0.85,34.33,509,0.0,10,3,0,6,1
0.85,0.0,345,0.066667,6,3,0,0,1
0.486666667,0.33,511,0.0,13,3,0,1,0
0.783333333,34.33,787,0.0,59,0,1,4,1
0.726666667,0.0,619,0.014085,14,0,1,1,0
0.65,0.0,938,0.0,13,3,3,1,0
0.483333333,1.42,333,0.0,9,3,0,1,0
0.783333333,28.08,1446,0.007092,82,0,0,8,1
0.783333333,4.33,563,0.0,6,0,0,2,0
0.55,6.67,608,0.0,21,3,0,1,0
0.65,59.0,207,0.04,0,0,0,9,1
0.6833333333333332,24.75,1050,0.0,58,4,0,4,1
0.65,24.17,971,0.0,35,3,0,4,1
0.65,0.0,808,0.0,16,0,0,1,0
0.85,18.42,646,0.013514,20,3,0,5,1
0.683333333,0.42,359,0.0,12,3,0,1,0
0.65,25.5,518,0.0,20,4,0,7,1
0.683333333,0.0,560,0.0,7,3,0,2,0
0.783333333,20.25,737,0.013158,34,4,0,9,1
0.76,23.92,891,0.0,15,0,0,3,0
0.173333333,40.08,854,0.0,13,0,0,4,0
0.726666667,0.0,458,0.020408,21,3,0,1,0
0.44,40.08,948,0.0,13,0,0,4,0
0.65,25.5,547,0.017241,20,4,0,7,1
0.5266666666666667,2.58,723,0.0,27,3,0,3,0
0.416666667,5.33,412,0.0,14,3,0,1,0
0.716666667,7.17,459,0.0,17,0,0,1,0
0.85,11.17,457,0.0,10,3,0,3,1
0.3499999999999999,11.0,635,0.0,21,4,2,6,0
0.85,6.92,556,0.0,10,3,0,1,1
0.3166666666666666,0.0,1559,0.0,90,4,3,4,0
0.35,0.67,256,0.0,6,4,1,1,0
0.643333333,1.42,491,0.0,9,3,0,1,0
0.716666667,7.08,597,0.0,13,3,0,1,0
0.56,0.0,427,0.0,12,3,0,1,0
0.693333333,40.08,1158,0.0,13,0,0,4,0
0.793333333,0.42,432,0.0,6,3,0,1,0
0.65,0.0,798,0.0,13,3,3,1,0
0.65,0.75,340,0.0,10,3,0,1,0
0.85,1.0,695,0.0,4,3,0,2,0
0.75,7.75,391,0.02381,14,3,0,1,1
0.85,19.67,232,0.038462,8,3,0,3,1
0.656666667,27.58,718,0.025641,42,0,0,6,1
0.65,6.17,584,0.0,9,3,0,1,0
0.883333333,12.75,1101,0.007812,32,3,2,3,1
0.54,33.25,2048,0.008734,113,0,0,3,0
0.7600000000000001,33.0,503,0.0,13,3,1,4,1
0.603333333,18.42,461,0.0,20,3,0,5,1
0.65,6.25,412,0.0,8,3,0,1,0
0.85,19.83,450,0.0,14,4,1,4,1
0.7833333333333333,19.42,504,0.0,27,0,2,3,0
0.793333333,2.08,927,0.037736,52,4,0,3,1
0.65,9.0,774,0.025316,27,3,0,4,1
0.716666667,27.58,763,0.0,42,0,0,6,0
0.816666667,37.58,806,0.0,23,0,0,2,1
0.783333333,34.33,945,0.0,59,0,1,4,1
0.85,34.67,833,0.0,10,4,0,3,1
0.65,16.17,1038,0.023077,27,3,0,2,1
0.716666667,27.83,983,0.0,13,0,0,3,0
0.2833333333333333,25.25,704,0.0,24,0,1,5,0
0.62,0.92,412,0.0,7,3,0,2,0
0.65,0.0,532,0.014085,6,3,0,1,0
0.65,12.75,977,0.017094,32,3,2,3,1
0.65,0.0,549,0.027778,6,3,0,0,0
0.35,7.08,472,0.0,11,3,0,2,0
0.466666667,6.17,597,0.022989,6,3,0,1,0
0.24,9.17,1066,0.019417,62,4,0,4,0
0.65,22.0,549,0.0,26,0,0,3,0
0.7166666666666667,24.75,1047,0.0,58,4,0,4,1
0.3499999999999999,33.67,405,0.0,0,3,0,6,0
0.35,0.0,470,0.0,11,3,0,1,0
0.383333333,5.92,582,0.0,16,3,0,1,0
0.683333333,0.0,699,0.032609,12,3,1,1,0
0.716666667,27.0,712,0.0,13,0,0,6,0
0.8166666666666668,20.67,393,0.0,4,3,0,3,1
0.5499999999999999,9.08,1112,0.0,12,4,0,4,0
0.85,25.42,1403,0.0,56,4,0,4,1
0.76,25.08,579,0.0,25,0,0,5,0
0.726666667,6.08,510,0.016949,8,4,0,1,1
0.8166666666666665,7.08,885,0.0,33,4,0,3,1
0.816666667,7.75,470,0.02,14,3,0,1,1
0.7933333333333333,8.92,863,0.0,34,3,0,7,1
0.826666667,27.58,819,0.0,42,0,0,6,1
0.75,26.5,725,0.0,9,3,0,3,1
0.716666667,1.75,447,0.0,7,3,0,1,0
0.6333333333333333,25.25,765,0.044944,24,0,1,5,1
0.75,26.75,399,0.0,9,4,0,3,1
0.516666667,0.0,489,0.0,14,0,1,1,0
0.65,0.58,610,0.0,15,0,0,1,0
0.726666667,4.33,908,0.0,3,0,0,2,0
0.85,4.0,879,0.0,28,0,0,3,0
0.646666667,18.25,1184,0.042373,70,4,0,10,1
0.78,39.58,637,0.0,16,4,2,3,1
0.85,15.17,729,0.0,39,4,0,3,1
0.48,27.58,744,0.0,42,0,0,6,0
0.65,6.17,604,0.0,6,3,0,1,0
0.62,0.25,425,0.0,10,3,0,1,0
0.35,0.5,534,0.0,7,3,0,1,0
0.416666667,6.33,289,0.057143,10,3,0,1,0
0.65,24.17,1027,0.0,35,3,0,4,1
0.85,19.17,1121,0.0,17,3,0,3,1
0.693333333,2.08,947,0.0,52,4,0,3,0
0.85,15.42,360,0.0,5,3,0,3,1
0.616666667,7.75,574,0.0,10,0,0,1,0
0.55,0.58,538,0.0,11,3,0,1,0
0.783333333,6.0,1417,0.005525,16,3,0,3,0
0.65,9.67,427,0.0,12,4,0,5,1
0.55,16.08,485,0.0,7,0,2,3,0
0.7166666666666667,15.42,490,0.0,5,3,0,3,1
0.35,6.67,682,0.025974,21,3,0,1,0
0.333333333,0.0,1243,0.0,10,4,0,0,0
0.5333333333333333,0.0,1525,0.0,90,4,3,4,0
0.706666667,25.08,677,0.013333,25,0,0,5,0
0.6833333333333332,34.67,677,0.0,34,0,0,6,0
0.85,6.42,452,0.058824,13,3,0,1,1
0.7166666666666667,0.0,1237,0.0,56,0,0,7,0
0.716666,26.75,370,0.0,9,4,0,3,1
0.85,15.17,884,0.0,39,4,0,3,1
0.716666667,0.75,483,0.0,7,0,1,1,0
0.383333333,5.58,681,0.022472,13,3,0,1,0
0.55,0.42,603,0.0,20,3,0,1,0
0.716666667,7.17,658,0.0,12,3,0,1,0
0.35,0.83,478,0.0,0,0,0,2,0
0.816666667,16.08,560,0.0,7,0,2,3,0
0.816666667,5.58,716,0.0,13,3,0,1,0
0.816666667,18.92,1000,0.0,32,0,0,4,1
0.55,6.08,560,0.0,6,0,0,2,0
0.85,10.92,916,0.0,29,3,2,4,1
0.783333333,6.33,462,0.0,6,0,0,2,0
0.62,6.67,674,0.013158,21,3,0,1,0
0.75,37.58,555,0.015873,23,0,0,2,1
0.65,8.17,671,0.0,10,0,0,3,0
0.9266666666666666,8.25,822,0.0,13,3,0,4,1
0.783333333,9.67,817,0.018018,16,0,0,3,0
0.8166666666666668,34.17,1337,0.013889,36,4,0,3,1
0.3,0.0,387,0.0,13,3,0,2,0
0.683333333,0.0,695,0.0,16,0,0,1,0
0.883333333,1.0,837,0.0,4,3,0,2,0
0.726666667,27.0,730,0.0,13,0,0,6,0
0.65,6.83,1069,0.0,13,3,0,1,0
0.643333333,4.75,763,0.036585,30,3,0,4,0
0.65,11.17,283,0.057143,10,3,0,3,1
0.85,31.33,719,0.0,55,0,0,4,1
0.3466666666666667,17.92,318,0.0,4,3,0,4,0
0.333333333,0.0,834,0.016949,10,4,0,0,0
0.683333333,1.42,467,0.019231,12,3,0,1,0
0.803333333,0.0,731,0.0,38,0,0,3,0
0.85,2.0,1054,0.028037,51,0,1,3,0
0.8166666666666668,40.83,1010,0.0,47,4,0,7,1
0.4933333333333333,31.58,1446,0.0,65,0,0,4,0
0.566666667,6.0,1374,0.0,16,3,0,3,0
0.45,0.0,800,0.0,13,3,3,1,0
0.76,6.5,537,0.0,11,3,0,2,0
0.75,8.17,1070,0.008547,50,4,1,4,1
0.45,14.75,580,0.0,20,4,0,4,0
0.683333333,27.67,694,0.0,35,0,0,4,0
0.75,18.17,1144,0.0,32,3,0,5,1
0.65,24.17,935,0.0,35,3,0,4,1
0.85,20.67,1065,0.008929,60,4,0,6,1
0.65,0.58,351,0.0,12,3,0,1,0
0.85,23.08,1240,0.0,39,3,0,5,1
0.483333333,0.25,306,0.0,6,3,0,2,0
0.45,17.17,571,0.0,33,4,0,7,1
0.4433333333333333,19.83,449,0.0,14,4,1,4,1
0.85,0.67,598,0.0,15,3,0,1,0
0.6833333333333332,15.33,792,0.0,40,4,0,3,1
0.906666667,3.0,431,0.0,7,5,0,3,1
0.65,31.33,1186,0.0,66,0,0,4,0
0.85,6.33,693,0.0,21,3,0,1,1
0.65,20.17,1023,0.0,52,3,0,3,1
0.5499999999999999,21.75,763,0.0,38,4,0,5,1
0.626666667,33.08,1052,0.0,62,0,0,6,0
0.7600000000000001,9.17,1007,0.01,62,4,0,4,1
0.75,5.17,560,0.0,10,4,0,1,1
0.65,0.25,595,0.0,11,3,0,1,0
0.583333333,0.58,464,0.017544,15,0,0,1,0
0.65,0.75,295,0.0,10,3,0,1,0
0.21,0.0,1144,0.0,56,0,0,7,0
0.65,0.0,843,0.0,12,3,0,1,0
0.65,25.67,370,0.0,4,3,0,4,1
0.65,18.92,789,0.023256,32,0,0,4,0
0.616666667,5.33,404,0.0,14,3,0,1,0
0.35,0.5,265,0.0,6,3,0,2,0
0.383333333,27.58,751,0.0,42,0,0,6,0
0.683333333,0.0,851,0.0,11,3,0,1,0
0.85,31.33,919,0.0,55,0,0,4,1
0.333333333,6.92,484,0.033898,9,3,0,1,0
0.583333333,0.0,551,0.029412,14,3,0,1,0
0.716666667,0.0,624,0.036145,12,3,1,1,0
0.85,8.17,972,0.0,50,4,1,4,1
0.716666667,21.42,560,0.015385,19,0,0,4,1
0.75,40.08,1124,0.0,13,0,0,4,0
0.85,22.0,534,0.0,26,0,0,3,1
0.716666667,0.67,359,0.027027,9,3,0,1,0
0.55,0.58,425,0.0,12,3,0,1,0
0.583333333,0.42,798,0.019048,21,3,0,1,0
0.65,6.92,497,0.017544,9,3,0,1,0
0.65,31.33,700,0.0,48,0,0,4,0
0.333333333,1.42,375,0.043478,12,3,0,1,0
0.716666667,36.08,1053,0.0,51,3,0,8,1
0.85,34.17,715,0.0,33,4,0,5,1
0.65,0.67,449,0.0,6,3,0,1,0
0.693333333,4.75,788,0.0,30,3,0,4,0
0.65,11.33,963,0.0,29,3,0,2,0
0.816666667,0.0,1005,0.0,13,0,0,1,0
0.283333333,0.0,528,0.0,6,3,0,1,0
0.383333333,0.0,573,0.0,11,3,0,1,0
0.673333333,19.42,425,0.0,15,0,0,5,0
0.626666667,6.42,322,0.054054,13,3,0,1,1
0.65,40.33,603,0.014493,17,3,0,5,1
0.45,7.08,501,0.0,13,3,1,1,0
0.716666667,35.67,536,0.0,12,3,0,2,1
0.75,6.67,783,0.0,21,3,0,1,0
0.65,16.17,976,0.0,27,3,0,2,1
0.716666667,3.0,573,0.0,13,4,0,2,0
0.783333333,1.75,373,0.0,5,3,0,2,0
0.85,5.92,576,0.029412,16,3,0,1,1
0.816666667,35.5,1375,0.0,34,3,18,7,1
0.826666667,27.75,1514,0.00578,47,4,0,7,1
0.85,21.17,1144,0.008333,61,3,0,5,1
0.7833333333333333,13.33,3324,0.0,83,3,4,3,1
0.85,14.75,599,0.0,20,4,0,4,1
0.85,10.0,2688,0.0,46,4,0,3,1
0.573333333,1.08,464,0.015873,7,3,0,1,0
0.6066666666666666,31.58,1327,0.007299,65,0,0,4,0
0.65,0.25,965,0.0,11,3,0,1,0
0.54,9.0,811,0.0,27,3,0,4,0
0.626666667,6.83,567,0.0,13,3,0,1,0
0.65,8.08,254,0.0,6,4,0,5,0
0.91,25.67,527,0.0,4,3,0,4,1
0.35,0.58,693,0.0,11,3,0,2,0
0.75,1.33,508,0.02,26,0,0,4,0
0.783333333,0.58,469,0.02,11,3,0,1,0
0.85,5.75,613,0.014493,9,3,0,1,1
0.65,19.17,648,0.0,39,0,0,3,0
0.583333333,0.0,661,0.0,6,3,0,1,0
0.35,0.0,347,0.0,13,3,0,2,0
0.41,23.92,858,0.021053,15,0,0,3,0
0.3166666666666666,16.17,1076,0.0,61,4,1,8,0
0.266666667,5.17,472,0.0,10,3,2,2,0
0.92,0.75,893,0.0,18,3,0,1,0
0.85,2.58,874,0.0,27,3,0,3,0
0.85,0.75,509,0.0,7,0,1,1,0
0.85,35.83,2167,0.0,91,4,0,3,1
0.35,0.0,470,0.0,6,3,0,1,0
0.716666667,2.42,537,0.0,11,3,0,1,0
0.783333333,8.25,2520,0.0,144,0,0,6,0
0.7166666666666667,12.83,696,0.0,36,3,0,5,1
0.546666667,0.0,597,0.0,13,0,0,1,0
0.53,7.92,336,0.055556,9,3,0,1,1
0.85,1.0,726,0.0,14,3,0,1,0
0.826666667,6.83,682,0.0,13,3,0,1,1
0.616666667,1.67,299,0.0,6,3,0,2,0
0.85,27.83,568,0.0,13,0,0,3,1
0.606666667,0.0,758,0.0,38,0,0,3,0
0.85,7.33,749,0.0,36,0,0,5,0
0.85,2.58,767,0.034091,11,3,0,3,1
0.783333333,0.42,767,0.0,21,3,0,1,0
0.716666,26.75,416,0.0,9,4,0,3,1
0.8166666666666668,25.42,1274,0.0,56,4,0,4,1
0.65,0.67,426,0.0,15,3,0,1,0
0.75,22.25,796,0.0,20,0,0,4,0
0.85,27.67,700,0.027778,35,0,0,4,1
0.85,19.17,1404,0.0,17,3,0,3,1
0.55,25.08,546,0.0,25,0,0,5,0
0.76,9.67,1001,0.0,16,0,0,3,0
0.85,7.33,848,0.0,36,0,0,5,0
0.2333333333333333,20.67,1124,0.0,60,4,0,6,0
0.85,15.17,584,0.0,13,3,0,3,1
0.8166666666666668,40.83,1017,0.017391,47,4,0,7,1
0.75,5.75,438,0.0,20,3,0,2,0
0.793333333,31.33,791,0.0,14,0,0,3,1
0.333333333,6.17,537,0.0,9,3,0,1,0
0.54,13.08,386,0.0,10,3,0,3,0
0.883333333,1.0,639,0.0,4,3,0,2,0
0.343333333,0.08,363,0.046512,11,3,0,1,0
0.65,24.17,1064,0.0,35,3,0,4,1
0.85,31.83,886,0.009174,15,0,0,3,1
0.916666667,3.0,338,0.0,7,5,0,3,1
0.35,6.17,523,0.0,6,3,0,1,0
0.716666667,1.0,475,0.015385,14,3,0,1,0
0.563333333,3.0,364,0.047619,13,4,0,2,1
0.85,20.33,597,0.0,12,0,0,9,1
0.333333333,0.33,604,0.022989,15,3,2,1,0
0.6,0.25,299,0.0,6,3,0,2,0
0.6933333333333334,13.17,926,0.0,40,3,0,4,1
0.62,18.92,783,0.0,32,0,0,4,0
0.316666667,7.17,590,0.0,12,3,0,1,0
0.706666,51.92,437,0.0,9,0,1,4,0
0.65,0.0,703,0.0,6,3,0,0,0
0.826666667,0.0,563,0.0,10,3,0,1,0
0.683333333,1.42,628,0.0,16,3,0,2,0
0.283333333,0.0,559,0.0,11,3,0,1,0
0.65,20.67,1100,0.0,60,4,0,6,1
0.683333333,1.42,398,0.108696,12,3,0,1,1
0.383333333,6.5,497,0.033333,10,4,0,1,0
0.716666667,0.0,455,0.0,10,0,0,1,0
0.45,6.75,402,0.043478,13,0,0,1,0
0.65,0.17,839,0.0,22,3,4,2,0
0.65,1.42,334,0.0,9,3,0,1,0
0.7833333333333333,38.67,1038,0.0,38,0,0,7,1
0.406666667,1.25,613,0.014493,12,4,2,5,0
0.343333333,0.92,417,0.038462,10,0,1,1,0
0.65,7.08,468,0.03125,13,3,1,1,1
0.85,10.0,2273,0.0,46,4,0,3,1
0.516666667,1.25,343,0.0,10,0,0,1,0
0.683333333,7.58,349,0.0,11,3,0,1,0
0.85,22.67,804,0.0,12,3,0,8,1
0.75,0.67,444,0.0625,9,3,0,1,1
0.85,27.0,637,0.041667,13,3,0,6,1
0.826666667,5.25,817,0.0,32,4,0,3,1
0.85,2.58,714,0.0,27,3,0,3,0
0.4833333333333334,17.33,1202,0.0,52,3,0,3,0
0.716666667,1.0,722,0.034091,15,0,0,1,0
0.75,16.17,909,0.0,27,3,0,2,1
0.55,3.67,831,0.0,22,0,0,4,0
0.536666667,0.5,153,0.0,6,3,0,2,0
0.35,2.83,471,0.0,11,0,0,1,0
0.6833333333333332,26.17,746,0.0,35,4,0,2,1
0.75,0.5,206,0.038462,6,3,0,2,0
0.55,25.5,525,0.018519,20,4,0,7,1
0.716666667,21.42,490,0.0,19,0,0,4,0
0.65,24.33,1032,0.0,51,4,0,4,1
0.62,6.33,404,0.044444,16,3,0,1,1
0.566666667,35.5,1246,0.0,34,3,18,7,1
0.316666667,5.17,583,0.02439,10,4,0,1,0
0.52,15.25,884,0.0,35,4,0,3,1
0.35,0.58,570,0.0,7,3,0,1,0
0.65,0.67,355,0.04878,15,3,0,1,0
0.85,27.83,566,0.0,13,0,0,3,1
0.613333333,0.42,594,0.0,14,3,1,1,0
0.683333333,3.08,725,0.0,36,4,0,2,0
0.793333333,25.5,763,0.0,10,0,0,4,1
0.716666667,6.75,379,0.0,13,0,0,1,0
0.783333333,0.0,589,0.0,14,3,0,1,0
0.85,6.83,697,0.0,13,3,0,1,1
0.65,8.08,370,0.02381,6,4,0,5,1
0.55,19.17,708,0.0,39,0,0,3,0
0.383333333,0.0,397,0.0,10,3,0,1,0
0.55,16.67,1338,0.017964,38,0,0,4,0
0.85,19.67,449,0.0,8,3,0,3,1
0.65,3.0,356,0.02439,13,4,0,2,0
0.183333333,6.75,309,0.0,13,0,0,1,0
0.85,6.83,504,0.0,11,3,0,1,1
0.383333333,6.25,602,0.0,14,3,1,1,0
0.57,3.0,232,0.0,7,5,0,3,0
0.75,7.17,534,0.0,17,0,0,1,0
0.75,7.75,368,0.0,9,0,0,3,0
0.85,5.58,670,0.0,16,3,0,1,1
0.816666667,4.33,676,0.0,3,0,0,2,0
0.85,1.67,636,0.0,10,0,0,1,0
0.35,6.33,318,0.0,15,0,0,1,0
0.716666667,42.17,736,0.038961,27,3,0,7,1
0.623333333,0.92,386,0.041667,7,3,0,2,0
0.583333333,0.58,525,0.0,7,3,0,1,0
0.75,17.75,1764,0.0,63,3,0,5,1
0.7833333333333333,17.75,1532,0.0,63,3,0,5,1
0.626666667,0.42,561,0.014286,14,3,1,1,0
0.35,6.33,322,0.0,10,3,0,1,0
0.85,53.08,788,0.0,18,4,0,3,1
0.716666667,0.0,496,0.0,14,3,0,1,0
0.763,22.92,533,0.0,7,0,0,4,0
0.65,24.17,961,0.0,35,3,0,4,1
0.85,0.0,737,0.0,6,3,0,0,0
0.8266666666666667,3.25,445,0.040816,10,3,0,1,1
0.826666667,15.17,554,0.0,13,3,0,3,1
0.8166666666666668,8.5,1223,0.0,26,0,0,6,0
0.85,9.67,862,0.017544,16,0,0,3,0
0.783333333,11.17,443,0.021277,10,3,0,3,1
0.7166666666666667,26.17,805,0.0375,35,4,0,2,1
0.523333333,6.17,422,0.0,9,3,0,1,0
0.85,0.0,491,0.0,13,3,0,1,0
0.75,25.42,1298,0.0,56,4,0,4,1
0.8166666666666668,11.0,620,0.0,21,4,2,6,1
0.626666667,4.58,291,0.0,6,3,0,4,0
0.85,15.17,707,0.027778,39,4,0,3,1
0.75,0.0,684,0.011765,12,3,0,1,0
0.5766666666666667,11.0,621,0.014493,21,4,2,6,1
0.6933333333333334,22.67,521,0.0,12,3,0,8,1
0.783333333,6.33,461,0.0,15,0,0,1,0
0.783333333,13.33,2864,0.0,106,0,1,2,0
